# Two Dipoles. Parallel case. Collinear co-directed moments. $l=0$, $h=4$
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 0
# TauMode: Dynamic τ_i = 1/Σ_n exp(-ξ²)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_ry,d1_mx,d1_my,d2_rx,d2_ry,d2_mx,d2_my,sum_zeta_square
50.999999,6.037464,0.149257,1.000000,0.052847,6.037464,3.850743,1.000000,-0.052847,2.005586
51.999999,6.155612,0.155492,1.000000,0.054133,6.155612,3.844508,1.000000,-0.054133,2.005861
52.999999,6.273743,0.161875,1.000000,0.055437,6.273743,3.838125,1.000000,-0.055437,2.006147
53.999999,6.391858,0.168410,1.000000,0.056760,6.391858,3.831590,1.000000,-0.056760,2.006443
54.999999,6.509956,0.175098,1.000000,0.058102,6.509956,3.824902,1.000000,-0.058102,2.006752
55.999999,6.628035,0.181941,1.000000,0.059464,6.628035,3.818059,1.000000,-0.059464,2.007072
56.999999,6.746095,0.188942,1.000000,0.060848,6.746095,3.811058,1.000000,-0.060848,2.007405
57.999999,6.864136,0.196103,1.000000,0.062253,6.864136,3.803897,1.000000,-0.062253,2.007751
58.999999,6.982156,0.203426,1.000000,0.063682,6.982156,3.796574,1.000000,-0.063682,2.008111
59.999999,7.100155,0.210913,1.000000,0.065134,7.100155,3.789087,1.000000,-0.065134,2.008485
60.999999,7.218133,0.218569,1.000000,0.066612,7.218133,3.781431,1.000000,-0.066612,2.008874
61.999999,7.336087,0.226394,1.000000,0.068116,7.336087,3.773606,1.000000,-0.068116,2.009279
62.999999,7.454017,0.234392,1.000000,0.069647,7.454017,3.765608,1.000000,-0.069647,2.009701
63.999999,7.571923,0.242567,1.000000,0.071206,7.571923,3.757433,1.000000,-0.071206,2.010141
64.999999,7.689803,0.250920,1.000000,0.072795,7.689803,3.749080,1.000000,-0.072795,2.010598
65.999999,7.807656,0.259456,1.000000,0.074416,7.807656,3.740544,1.000000,-0.074416,2.011075
66.999999,7.925482,0.268177,1.000000,0.076069,7.925482,3.731823,1.000000,-0.076069,2.011573
67.999998,8.043278,0.277087,1.000000,0.077756,8.043278,3.722913,1.000000,-0.077756,2.012092
68.999998,8.161044,0.286190,1.000000,0.079478,8.161044,3.713810,1.000000,-0.079478,2.012634
69.999998,8.278778,0.295489,1.000000,0.081238,8.278778,3.704511,1.000000,-0.081238,2.013199
70.999998,8.396479,0.304989,1.000000,0.083038,8.396479,3.695011,1.000000,-0.083038,2.013790
71.999998,8.514146,0.314693,1.000000,0.084878,8.514146,3.685307,1.000000,-0.084878,2.014408
72.999998,8.631777,0.324607,1.000000,0.086761,8.631777,3.675393,1.000000,-0.086761,2.015055
73.999998,8.749370,0.334733,1.000000,0.088689,8.749370,3.665267,1.000000,-0.088689,2.015731
74.999998,8.866924,0.345078,1.000000,0.090664,8.866924,3.654922,1.000000,-0.090664,2.016440
75.999998,8.984436,0.355646,1.000000,0.092689,8.984436,3.644354,1.000000,-0.092689,2.017183
76.999998,9.101906,0.366443,1.000000,0.094766,9.101906,3.633557,1.000000,-0.094766,2.017961
77.999998,9.219331,0.377473,1.000000,0.096898,9.219331,3.622527,1.000000,-0.096898,2.018779
78.999998,9.336708,0.388742,1.000000,0.099088,9.336708,3.611258,1.000000,-0.099088,2.019637
79.999998,9.454036,0.400256,1.000000,0.101338,9.454036,3.599744,1.000000,-0.101338,2.020539
80.999998,9.571311,0.412022,1.000000,0.103651,9.571311,3.587978,1.000000,-0.103651,2.021487
81.999998,9.688532,0.424045,1.000000,0.106031,9.688532,3.575955,1.000000,-0.106031,2.022485
82.999998,9.805696,0.436333,1.000000,0.108482,9.805696,3.563667,1.000000,-0.108482,2.023537
83.999998,9.922799,0.448892,1.000000,0.111006,9.922799,3.551108,1.000000,-0.111006,2.024645
84.999998,10.039839,0.461730,1.000000,0.113608,10.039839,3.538270,1.000000,-0.113608,2.025814
85.999998,10.156812,0.474854,1.000000,0.116292,10.156812,3.525146,1.000000,-0.116292,2.027047
86.999998,10.273715,0.488272,1.000000,0.119061,10.273715,3.511728,1.000000,-0.119061,2.028351
87.999998,10.390543,0.501992,1.000000,0.121920,10.390543,3.498008,1.000000,-0.121920,2.029729
88.999998,10.507293,0.516023,1.000000,0.124873,10.507293,3.483977,1.000000,-0.124873,2.031187
89.999998,10.623961,0.530373,1.000000,0.127925,10.623961,3.469627,1.000000,-0.127925,2.032730
90.999998,10.740542,0.545052,1.000000,0.131080,10.740542,3.454948,1.000000,-0.131080,2.034364
91.999998,10.857031,0.560068,1.000000,0.134342,10.857031,3.439932,1.000000,-0.134342,2.036096
92.999998,10.973423,0.575431,1.000000,0.137717,10.973423,3.424569,1.000000,-0.137717,2.037932
93.999998,11.089712,0.591150,1.000000,0.141206,11.089712,3.408850,1.000000,-0.141206,2.039878
94.999998,11.205894,0.607235,1.000000,0.144815,11.205894,3.392765,1.000000,-0.144815,2.041943
95.999998,11.321961,0.623695,1.000000,0.148546,11.321961,3.376305,1.000000,-0.148546,2.044132
96.999998,11.437908,0.640540,1.000000,0.152401,11.437908,3.359460,1.000000,-0.152401,2.046452
97.999998,11.553728,0.657778,1.000000,0.156381,11.553728,3.342222,1.000000,-0.156381,2.048910
98.999998,11.669415,0.675417,1.000000,0.160485,11.669415,3.324583,1.000000,-0.160485,2.051511
99.999998,11.784963,0.693464,1.000000,0.164711,11.784963,3.306536,1.000000,-0.164711,2.054259
100.999998,11.900363,0.711926,1.000000,0.169052,11.900363,3.288074,1.000000,-0.169052,2.057157
101.999998,12.015612,0.730806,1.000000,0.173499,12.015612,3.269194,1.000000,-0.173499,2.060204
102.999998,12.130701,0.750106,1.000000,0.178039,12.130701,3.249894,1.000000,-0.178039,2.063396
103.999998,12.245626,0.769825,1.000000,0.182651,12.245626,3.230175,1.000000,-0.182651,2.066723
104.999998,12.360384,0.789959,1.000000,0.187311,12.360384,3.210041,1.000000,-0.187311,2.070171
105.999998,12.474970,0.810498,1.000000,0.191982,12.474970,3.189502,1.000000,-0.191982,2.073714
106.999998,12.589386,0.831426,1.000000,0.196619,12.589386,3.168574,1.000000,-0.196619,2.077318
107.999998,12.703631,0.852723,1.000000,0.201164,12.703631,3.147277,1.000000,-0.201164,2.080934
108.999998,12.817714,0.874357,1.000000,0.205545,12.817714,3.125643,1.000000,-0.205545,2.084498
109.999998,12.931642,0.896288,1.000000,0.209674,12.931642,3.103712,1.000000,-0.209674,2.087926
110.999998,13.045431,0.918466,1.000000,0.213441,13.045431,3.081534,1.000000,-0.213441,2.091114
111.999997,13.159103,0.940825,1.000000,0.216719,13.159103,3.059175,1.000000,-0.216719,2.093935
112.999997,13.272686,0.963287,1.000000,0.219358,13.272686,3.036713,1.000000,-0.219358,2.096236
113.999997,13.386217,0.985758,1.000000,0.221184,13.386217,3.014242,1.000000,-0.221184,2.097845
114.999997,13.499741,1.008126,1.000000,0.222005,13.499741,2.991874,1.000000,-0.222005,2.098572
115.999997,13.613311,1.030263,1.000000,0.221609,13.613311,2.969737,1.000000,-0.221609,2.098221
116.999997,13.726988,1.052024,1.000000,0.219774,13.726988,2.947976,1.000000,-0.219774,2.096601
117.999997,13.840840,1.073251,1.000000,0.216271,13.840840,2.926749,1.000000,-0.216271,2.093547
118.999997,13.954937,1.093770,1.000000,0.210879,13.954937,2.906230,1.000000,-0.210879,2.088940
119.999997,14.069350,1.113399,1.000000,0.203395,14.069350,2.886601,1.000000,-0.203395,2.082739
120.999997,14.184146,1.131951,1.000000,0.193647,14.184146,2.868049,1.000000,-0.193647,2.074998
121.999997,14.299383,1.149237,1.000000,0.181514,14.299383,2.850763,1.000000,-0.181514,2.065895
122.999997,14.415104,1.165074,1.000000,0.166937,14.415104,2.834926,1.000000,-0.166937,2.055736
123.999997,14.531332,1.179288,1.000000,0.149928,14.531332,2.820712,1.000000,-0.149928,2.044957
124.999997,14.648069,1.191720,1.000000,0.130587,14.648069,2.808280,1.000000,-0.130587,2.034106
125.999997,14.765291,1.202227,1.000000,0.109097,14.765291,2.797773,1.000000,-0.109097,2.023804
126.999997,14.882948,1.210690,1.000000,0.085728,14.882948,2.789310,1.000000,-0.085728,2.014698
127.999997,15.000968,1.217011,1.000000,0.060829,15.000968,2.782989,1.000000,-0.060829,2.007400
128.999997,15.119256,1.221118,1.000000,0.034814,15.119256,2.778882,1.000000,-0.034814,2.002424
129.999997,15.237701,1.222963,1.000000,0.008149,15.237701,2.777037,1.000000,-0.008149,2.000133
130.999997,15.356185,1.222526,1.000000,-0.018674,15.356185,2.777474,1.000000,0.018674,2.000697
131.999997,15.474585,1.219810,1.000000,-0.045152,15.474585,2.780190,1.000000,0.045152,2.004077
132.999997,15.592785,1.214847,1.000000,-0.070801,15.592785,2.785153,1.000000,0.070801,2.010026
133.999997,15.710679,1.207693,1.000000,-0.095172,15.710679,2.792307,1.000000,0.095172,2.018115
134.999997,15.828181,1.198428,1.000000,-0.117873,15.828181,2.801572,1.000000,0.117873,2.027788
135.999997,15.945226,1.187160,1.000000,-0.138583,15.945226,2.812840,1.000000,0.138583,2.038410
136.999997,16.061774,1.174016,1.000000,-0.157063,16.061774,2.825984,1.000000,0.157063,2.049338
137.999997,16.177810,1.159146,1.000000,-0.173162,16.177810,2.840854,1.000000,0.173162,2.059970
138.999997,16.293344,1.142713,1.000000,-0.186812,16.293344,2.857287,1.000000,0.186812,2.069798
139.999997,16.408409,1.124898,1.000000,-0.198030,16.408409,2.875102,1.000000,0.198030,2.078432
140.999997,16.523053,1.105886,1.000000,-0.206900,16.523053,2.894114,1.000000,0.206900,2.085615
141.999997,16.637338,1.085865,1.000000,-0.213564,16.637338,2.914135,1.000000,0.213564,2.091219
142.999997,16.751334,1.065022,1.000000,-0.218207,16.751334,2.934978,1.000000,0.218207,2.095229
143.999997,16.865110,1.043537,1.000000,-0.221042,16.865110,2.956463,1.000000,0.221042,2.097719
144.999997,16.978739,1.021577,1.000000,-0.222294,16.978739,2.978423,1.000000,0.222294,2.098829
145.999997,17.092284,0.999297,1.000000,-0.222191,17.092284,3.000703,1.000000,0.222191,2.098738
146.999997,17.205805,0.976837,1.000000,-0.220954,17.205805,3.023163,1.000000,0.220954,2.097641
147.999997,17.319351,0.954317,1.000000,-0.218787,17.319351,3.045683,1.000000,0.218787,2.095735
148.999997,17.432965,0.931844,1.000000,-0.215876,17.432965,3.068156,1.000000,0.215876,2.093205
149.999997,17.546680,0.909505,1.000000,-0.212386,17.546680,3.090495,1.000000,0.212386,2.090215
150.999997,17.660522,0.887374,1.000000,-0.208459,17.660522,3.112626,1.000000,0.208459,2.086910
151.999997,17.774510,0.865509,1.000000,-0.204215,17.774510,3.134491,1.000000,0.204215,2.083408
152.999997,17.888656,0.843960,1.000000,-0.199756,17.888656,3.156040,1.000000,0.199756,2.079805
153.999997,18.002969,0.822760,1.000000,-0.195163,18.002969,3.177240,1.000000,0.195163,2.076178
154.999997,18.117454,0.801938,1.000000,-0.190504,18.117454,3.198062,1.000000,0.190504,2.072584
155.999997,18.232110,0.781512,1.000000,-0.185831,18.232110,3.218488,1.000000,0.185831,2.069066
156.999996,18.346936,0.761495,1.000000,-0.181185,18.346936,3.238505,1.000000,0.181185,2.065656
157.999996,18.461930,0.741895,1.000000,-0.176597,18.461930,3.258105,1.000000,0.176597,2.062373
158.999996,18.577085,0.722714,1.000000,-0.172092,18.577085,3.277286,1.000000,0.172092,2.059231
159.999996,18.692398,0.703954,1.000000,-0.167686,18.692398,3.296046,1.000000,0.167686,2.056237
160.999996,18.807861,0.685610,1.000000,-0.163391,18.807861,3.314390,1.000000,0.163391,2.053393
161.999996,18.923469,0.667678,1.000000,-0.159215,18.923469,3.332322,1.000000,0.159215,2.050699
162.999996,19.039214,0.650151,1.000000,-0.155162,19.039214,3.349849,1.000000,0.155162,2.048150
163.999996,19.155089,0.633022,1.000000,-0.151234,19.155089,3.366978,1.000000,0.151234,2.045743
164.999996,19.271090,0.616283,1.000000,-0.147432,19.271090,3.383717,1.000000,0.147432,2.043472
165.999996,19.387208,0.599924,1.000000,-0.143754,19.387208,3.400076,1.000000,0.143754,2.041330
166.999996,19.503438,0.583936,1.000000,-0.140197,19.503438,3.416064,1.000000,0.140197,2.039310
167.999996,19.619774,0.568309,1.000000,-0.136758,19.619774,3.431691,1.000000,0.136758,2.037406
168.999996,19.736210,0.553035,1.000000,-0.133434,19.736210,3.446965,1.000000,0.133434,2.035609
169.999996,19.852742,0.538103,1.000000,-0.130220,19.852742,3.461897,1.000000,0.130220,2.033915
170.999996,19.969363,0.523504,1.000000,-0.127113,19.969363,3.476496,1.000000,0.127113,2.032315
171.999996,20.086070,0.509230,1.000000,-0.124106,20.086070,3.490770,1.000000,0.124106,2.030805
172.999996,20.202858,0.495271,1.000000,-0.121197,20.202858,3.504729,1.000000,0.121197,2.029378
173.999996,20.319723,0.481618,1.000000,-0.118381,20.319723,3.518382,1.000000,0.118381,2.028028
174.999996,20.436660,0.468264,1.000000,-0.115653,20.436660,3.531736,1.000000,0.115653,2.026751
175.999996,20.553667,0.455200,1.000000,-0.113009,20.553667,3.544800,1.000000,0.113009,2.025542
176.999996,20.670739,0.442418,1.000000,-0.110446,20.670739,3.557582,1.000000,0.110446,2.024397
177.999996,20.787873,0.429911,1.000000,-0.107958,20.787873,3.570089,1.000000,0.107958,2.023310
