# Two Dipoles. Viscous opposite moments. $\\Reyn=8$, $x(0)=3$
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 0.125
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
8.500000,0.864656,1.211910,2.135344,-1.211910,2.937450
8.600000,0.871942,1.216598,2.128058,-1.216598,2.960222
8.700000,0.879121,1.221283,2.120879,-1.221283,2.983063
8.800000,0.886194,1.225959,2.113806,-1.225959,3.005949
8.900000,0.893161,1.230622,2.106839,-1.230622,3.028860
9.000000,0.900022,1.235267,2.099978,-1.235267,3.051771
9.100000,0.906777,1.239891,2.093223,-1.239891,3.074660
9.200000,0.913426,1.244489,2.086574,-1.244489,3.097504
9.300000,0.919970,1.249056,2.080030,-1.249056,3.120279
9.400000,0.926409,1.253587,2.073591,-1.253587,3.142962
9.500000,0.932743,1.258079,2.067257,-1.258079,3.165528
9.600000,0.938973,1.262528,2.061027,-1.262528,3.187953
9.700000,0.945100,1.266928,2.054900,-1.266928,3.210214
9.800000,0.951123,1.271276,2.048877,-1.271276,3.232286
9.900000,0.957044,1.275568,2.042956,-1.275568,3.254145
10.000000,0.962864,1.279798,2.037136,-1.279798,3.275768
10.100000,0.968583,1.283965,2.031417,-1.283965,3.297130
10.200000,0.974203,1.288062,2.025797,-1.288062,3.318208
10.300000,0.979723,1.292087,2.020277,-1.292087,3.338980
10.400000,0.985146,1.296036,2.014854,-1.296036,3.359420
10.500000,0.990471,1.299905,2.009529,-1.299905,3.379508
10.600000,0.995701,1.303691,2.004299,-1.303691,3.399220
10.700000,1.000836,1.307390,1.999164,-1.307390,3.418535
10.800000,1.005876,1.310998,1.994124,-1.310998,3.437432
10.900000,1.010825,1.314513,1.989175,-1.314513,3.455888
11.000000,1.015681,1.317931,1.984319,-1.317931,3.473884
11.100000,1.020447,1.321249,1.979553,-1.321249,3.491400
11.200000,1.025124,1.324465,1.974876,-1.324465,3.508417
11.300000,1.029713,1.327576,1.970287,-1.327576,3.524914
11.400000,1.034215,1.330578,1.965785,-1.330578,3.540876
11.500000,1.038632,1.333470,1.961368,-1.333470,3.556283
11.600000,1.042964,1.336248,1.957036,-1.336248,3.571120
11.700000,1.047213,1.338912,1.952787,-1.338912,3.585369
11.800000,1.051380,1.341458,1.948620,-1.341458,3.599017
11.900000,1.055466,1.343884,1.944534,-1.343884,3.612047
12.000000,1.059473,1.346188,1.940527,-1.346188,3.624446
12.100000,1.063402,1.348370,1.936598,-1.348370,3.636202
12.200000,1.067253,1.350426,1.932747,-1.350426,3.647301
12.300000,1.071029,1.352356,1.928971,-1.352356,3.657732
12.400000,1.074731,1.354157,1.925269,-1.354157,3.667484
12.500000,1.078359,1.355830,1.921641,-1.355830,3.676548
12.600000,1.081915,1.357371,1.918085,-1.357371,3.684913
12.700000,1.085400,1.358781,1.914600,-1.358781,3.692573
12.800000,1.088815,1.360058,1.911185,-1.360058,3.699518
12.900000,1.092162,1.361202,1.907838,-1.361202,3.705742
13.000000,1.095441,1.362211,1.904559,-1.362211,3.711240
13.100000,1.098654,1.363086,1.901346,-1.363086,3.716005
13.200000,1.101802,1.363824,1.898198,-1.363824,3.720034
13.300000,1.104886,1.364427,1.895114,-1.364427,3.723323
13.400000,1.107908,1.364894,1.892092,-1.364894,3.725869
13.500000,1.110867,1.365223,1.889133,-1.365223,3.727670
13.600000,1.113766,1.365417,1.886234,-1.365417,3.728725
13.700000,1.116605,1.365473,1.883395,-1.365473,3.729033
13.800000,1.119386,1.365393,1.880614,-1.365393,3.728594
13.900000,1.122110,1.365176,1.877890,-1.365176,3.727409
14.000000,1.124776,1.364822,1.875224,-1.364822,3.725479
14.100000,1.127388,1.364333,1.872612,-1.364333,3.722808
14.200000,1.129945,1.363708,1.870055,-1.363708,3.719397
14.300000,1.132448,1.362947,1.867552,-1.362947,3.715251
14.400000,1.134899,1.362052,1.865101,-1.362052,3.710374
14.500000,1.137298,1.361024,1.862702,-1.361024,3.704770
14.600000,1.139647,1.359861,1.860353,-1.359861,3.698446
14.700000,1.141945,1.358567,1.858055,-1.358567,3.691406
14.800000,1.144195,1.357140,1.855805,-1.357140,3.683659
14.900000,1.146397,1.355583,1.853603,-1.355583,3.675211
15.000000,1.148552,1.353896,1.851448,-1.353896,3.666069
15.100000,1.150660,1.352080,1.849340,-1.352080,3.656243
15.200000,1.152723,1.350137,1.847277,-1.350137,3.645740
