# Two Dipoles. Viscous opposite moments. $\\Reyn=2$, $x(0)=3$
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 0.5
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
8.500000,0.792771,1.020091,2.207229,-1.020091,2.081172
8.600000,0.797240,1.015678,2.202760,-1.015678,2.063202
8.700000,0.801561,1.011059,2.198439,-1.011059,2.044481
8.800000,0.805735,1.006239,2.194265,-1.006239,2.025034
8.900000,0.809765,1.001221,2.190235,-1.001221,2.004889
9.000000,0.813652,0.996011,2.186348,-0.996011,1.984075
9.100000,0.817398,0.990612,2.182602,-0.990612,1.962624
9.200000,0.821006,0.985030,2.178994,-0.985030,1.940568
9.300000,0.824478,0.979271,2.175522,-0.979271,1.917943
9.400000,0.827815,0.973340,2.172185,-0.973340,1.894782
9.500000,0.831021,0.967244,2.168979,-0.967244,1.871122
9.600000,0.834098,0.960989,2.165902,-0.960989,1.846999
9.700000,0.837047,0.954581,2.162953,-0.954581,1.822451
9.800000,0.839871,0.948028,2.160129,-0.948028,1.797516
9.900000,0.842573,0.941337,2.157427,-0.941337,1.772231
10.000000,0.845156,0.934514,2.154844,-0.934514,1.746633
10.100000,0.847620,0.927567,2.152380,-0.927567,1.720760
10.200000,0.849970,0.920502,2.150030,-0.920502,1.694649
10.300000,0.852207,0.913328,2.147793,-0.913328,1.668338
10.400000,0.854335,0.906052,2.145665,-0.906052,1.641861
10.500000,0.856354,0.898681,2.143646,-0.898681,1.615254
10.600000,0.858268,0.891222,2.141732,-0.891222,1.588552
10.700000,0.860080,0.883682,2.139920,-0.883682,1.561789
10.800000,0.861791,0.876070,2.138209,-0.876070,1.534996
10.900000,0.863404,0.868391,2.136596,-0.868391,1.508205
11.000000,0.864921,0.860653,2.135079,-0.860653,1.481446
11.100000,0.866345,0.852863,2.133655,-0.852863,1.454749
11.200000,0.867678,0.845027,2.132322,-0.845027,1.428141
11.300000,0.868923,0.837152,2.131077,-0.837152,1.401648
11.400000,0.870081,0.829246,2.129919,-0.829246,1.375297
11.500000,0.871155,0.821313,2.128845,-0.821313,1.349109
11.600000,0.872147,0.813360,2.127853,-0.813360,1.323109
11.700000,0.873059,0.805393,2.126941,-0.805393,1.297317
11.800000,0.873893,0.797418,2.126107,-0.797418,1.271752
11.900000,0.874652,0.789441,2.125348,-0.789441,1.246434
12.000000,0.875338,0.781466,2.124662,-0.781466,1.221378
12.100000,0.875952,0.773499,2.124048,-0.773499,1.196602
12.200000,0.876496,0.765545,2.123504,-0.765545,1.172119
12.300000,0.876973,0.757609,2.123027,-0.757609,1.147942
12.400000,0.877385,0.749694,2.122615,-0.749694,1.124084
12.500000,0.877733,0.741807,2.122267,-0.741807,1.100555
12.600000,0.878019,0.733950,2.121981,-0.733950,1.077364
12.700000,0.878245,0.726127,2.121755,-0.726127,1.054522
12.800000,0.878413,0.718343,2.121587,-0.718343,1.032034
12.900000,0.878524,0.710601,2.121476,-0.710601,1.009907
13.000000,0.878581,0.702904,2.121419,-0.702904,0.988148
13.100000,0.878584,0.695255,2.121416,-0.695255,0.966760
13.200000,0.878536,0.687658,2.121464,-0.687658,0.945747
13.300000,0.878439,0.680114,2.121561,-0.680114,0.925111
13.400000,0.878292,0.672628,2.121708,-0.672628,0.904856
13.500000,0.878100,0.665200,2.121900,-0.665200,0.884982
13.600000,0.877862,0.657834,2.122138,-0.657834,0.865491
13.700000,0.877580,0.650531,2.122420,-0.650531,0.846381
13.800000,0.877255,0.643293,2.122745,-0.643293,0.827652
13.900000,0.876890,0.636122,2.123110,-0.636122,0.809303
14.000000,0.876486,0.629020,2.123514,-0.629020,0.791333
14.100000,0.876042,0.621988,2.123958,-0.621988,0.773738
14.200000,0.875562,0.615027,2.124438,-0.615027,0.756517
14.300000,0.875047,0.608139,2.124953,-0.608139,0.739667
14.400000,0.874497,0.601325,2.125503,-0.601325,0.723183
14.500000,0.873913,0.594585,2.126087,-0.594585,0.707062
14.600000,0.873298,0.587920,2.126702,-0.587920,0.691299
14.700000,0.872651,0.581331,2.127349,-0.581331,0.675892
14.800000,0.871975,0.574819,2.128025,-0.574819,0.660834
14.900000,0.871270,0.568384,2.128730,-0.568384,0.646120
15.000000,0.870537,0.562026,2.129463,-0.562026,0.631747
15.100000,0.869778,0.555746,2.130222,-0.555746,0.617708
15.200000,0.868993,0.549544,2.131007,-0.549544,0.603998
15.300000,0.868184,0.543420,2.131816,-0.543420,0.590611
15.400000,0.867351,0.537375,2.132649,-0.537375,0.577543
15.500000,0.866495,0.531407,2.133505,-0.531407,0.564786
15.600000,0.865617,0.525517,2.134383,-0.525517,0.552336
15.700000,0.864719,0.519705,2.135281,-0.519705,0.540186
15.800000,0.863800,0.513970,2.136200,-0.513970,0.528331
15.900000,0.862862,0.508313,2.137138,-0.508313,0.516764
16.000000,0.861906,0.502733,2.138094,-0.502733,0.505480
16.100000,0.860932,0.497229,2.139068,-0.497229,0.494473
16.200000,0.859941,0.491801,2.140059,-0.491801,0.483736
16.300000,0.858934,0.486448,2.141066,-0.486448,0.473264
16.400000,0.857911,0.481171,2.142089,-0.481171,0.463051
16.500000,0.856874,0.475968,2.143126,-0.475968,0.453092
16.600000,0.855823,0.470839,2.144177,-0.470839,0.443379
16.700000,0.854758,0.465784,2.145242,-0.465784,0.433909
16.800000,0.853681,0.460800,2.146319,-0.460800,0.424674
16.900000,0.852591,0.455889,2.147409,-0.455889,0.415670
17.000000,0.851490,0.451049,2.148510,-0.451049,0.406890
17.100000,0.850378,0.446279,2.149622,-0.446279,0.398330
17.200000,0.849256,0.441579,2.150744,-0.441579,0.389984
17.300000,0.848124,0.436948,2.151876,-0.436948,0.381847
17.400000,0.846983,0.432385,2.153017,-0.432385,0.373913
17.500000,0.845833,0.427889,2.154167,-0.427889,0.366178
17.600000,0.844675,0.423460,2.155325,-0.423460,0.358636
17.700000,0.843510,0.419096,2.156490,-0.419096,0.351283
17.800000,0.842337,0.414798,2.157663,-0.414798,0.344114
17.900000,0.841157,0.410563,2.158843,-0.410563,0.337124
18.000000,0.839971,0.406391,2.160029,-0.406391,0.330308
18.100000,0.838779,0.402282,2.161221,-0.402282,0.323662
18.200000,0.837581,0.398234,2.162419,-0.398234,0.317181
18.300000,0.836378,0.394247,2.163622,-0.394247,0.310861
18.400000,0.835171,0.390319,2.164829,-0.390319,0.304699
18.500000,0.833959,0.386451,2.166041,-0.386451,0.298689
18.600000,0.832744,0.382640,2.167256,-0.382640,0.292827
18.700000,0.831525,0.378887,2.168475,-0.378887,0.287111
18.800000,0.830302,0.375190,2.169698,-0.375190,0.281535
18.900000,0.829077,0.371548,2.170923,-0.371548,0.276096
19.000000,0.827849,0.367961,2.172151,-0.367961,0.270791
19.100000,0.826619,0.364428,2.173381,-0.364428,0.265616
19.200000,0.825386,0.360948,2.174614,-0.360948,0.260567
19.300000,0.824152,0.357520,2.175848,-0.357520,0.255641
19.400000,0.822917,0.354143,2.177083,-0.354143,0.250835
19.500000,0.821680,0.350817,2.178320,-0.350817,0.246145
19.600000,0.820443,0.347541,2.179557,-0.347541,0.241569
19.700000,0.819205,0.344313,2.180795,-0.344313,0.237103
19.800000,0.817966,0.341134,2.182034,-0.341134,0.232744
19.900000,0.816727,0.338002,2.183273,-0.338002,0.228490
20.000000,0.815489,0.334916,2.184511,-0.334916,0.224337
20.100000,0.814250,0.331876,2.185750,-0.331876,0.220283
20.200000,0.813012,0.328881,2.186988,-0.328881,0.216326
20.300000,0.811775,0.325931,2.188225,-0.325931,0.212462
20.400000,0.810538,0.323024,2.189462,-0.323024,0.208689
20.500000,0.809303,0.320160,2.190697,-0.320160,0.205004
20.600000,0.808069,0.317338,2.191931,-0.317338,0.201406
20.700000,0.806836,0.314557,2.193164,-0.314557,0.197892
20.800000,0.805604,0.311817,2.194396,-0.311817,0.194460
20.900000,0.804375,0.309117,2.195625,-0.309117,0.191107
21.000000,0.803147,0.306456,2.196853,-0.306456,0.187831
21.100000,0.801921,0.303835,2.198079,-0.303835,0.184631
21.200000,0.800697,0.301251,2.199303,-0.301251,0.181504
21.300000,0.799476,0.298704,2.200524,-0.298704,0.178448
21.400000,0.798257,0.296194,2.201743,-0.296194,0.175462
21.500000,0.797040,0.293720,2.202960,-0.293720,0.172543
21.600000,0.795827,0.291282,2.204173,-0.291282,0.169690
21.700000,0.794616,0.288878,2.205384,-0.288878,0.166901
21.800000,0.793407,0.286509,2.206593,-0.286509,0.164175
21.900000,0.792202,0.284173,2.207798,-0.284173,0.161509
22.000000,0.791000,0.281871,2.209000,-0.281871,0.158902
22.100000,0.789801,0.279601,2.210199,-0.279601,0.156353
22.200000,0.788605,0.277363,2.211395,-0.277363,0.153860
22.300000,0.787412,0.275156,2.212588,-0.275156,0.151422
22.399999,0.786223,0.272980,2.213777,-0.272980,0.149036
22.499999,0.785038,0.270835,2.214962,-0.270835,0.146703
22.599999,0.783856,0.268719,2.216144,-0.268719,0.144420
22.699999,0.782677,0.266633,2.217323,-0.266633,0.142186
22.799999,0.781503,0.264575,2.218497,-0.264575,0.140000
22.899999,0.780332,0.262546,2.219668,-0.262546,0.137860
22.999999,0.779164,0.260544,2.220836,-0.260544,0.135766
23.099999,0.778001,0.258570,2.221999,-0.258570,0.133717
23.199999,0.776842,0.256623,2.223158,-0.256623,0.131710
23.299999,0.775687,0.254702,2.224313,-0.254702,0.129746
23.399999,0.774535,0.252807,2.225465,-0.252807,0.127823
23.499999,0.773388,0.250937,2.226612,-0.250937,0.125939
23.599999,0.772245,0.249093,2.227755,-0.249093,0.124095
23.699999,0.771106,0.247273,2.228894,-0.247273,0.122288
23.799999,0.769971,0.245478,2.230029,-0.245478,0.120519
23.899999,0.768841,0.243706,2.231159,-0.243706,0.118785
23.999999,0.767714,0.241958,2.232286,-0.241958,0.117087
24.099999,0.766592,0.240232,2.233408,-0.240232,0.115423
24.199999,0.765475,0.238529,2.234525,-0.238529,0.113793
24.299999,0.764361,0.236849,2.235639,-0.236849,0.112195
24.399999,0.763252,0.235190,2.236748,-0.235190,0.110629
