# Two Dipoles. Viscous opposite moments. $\\Reyn=2e+01$, $x(0)=3$
# Commit: 2026-06-04-6-gb37eda4-dirty
# KinematicViscosity: 0.0416667
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-24 23:51:19
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
8.500000,0.884148,1.275439,2.115852,-1.275439,3.253490
8.600000,0.892307,1.284157,2.107693,-1.284157,3.298117
8.700000,0.900380,1.293064,2.099620,-1.293064,3.344027
8.800000,0.908367,1.302161,2.091633,-1.302161,3.391247
8.900000,0.916267,1.311450,2.083733,-1.311450,3.439801
9.000000,0.924079,1.320930,2.075921,-1.320930,3.489714
9.100000,0.931804,1.330603,2.068196,-1.330603,3.541011
9.200000,0.939440,1.340469,2.060560,-1.340469,3.593717
9.300000,0.946987,1.350529,2.053013,-1.350529,3.647856
9.400000,0.954446,1.360782,2.045554,-1.360782,3.703455
9.500000,0.961815,1.371229,2.038185,-1.371229,3.760538
9.600000,0.969096,1.381870,2.030904,-1.381870,3.819131
9.700000,0.976287,1.392706,2.023713,-1.392706,3.879260
9.800000,0.983390,1.403736,2.016610,-1.403736,3.940949
9.900000,0.990403,1.414960,2.009597,-1.414960,4.004224
10.000000,0.997327,1.426378,2.002673,-1.426378,4.069111
10.100000,1.004162,1.437991,1.995838,-1.437991,4.135636
10.200000,1.010909,1.449797,1.989091,-1.449797,4.203823
10.300000,1.017567,1.461797,1.982433,-1.461797,4.273700
10.400000,1.024138,1.473990,1.975862,-1.473990,4.345292
10.500000,1.030620,1.486376,1.969380,-1.486376,4.418624
10.600000,1.037016,1.498954,1.962984,-1.498954,4.493724
10.700000,1.043324,1.511723,1.956676,-1.511723,4.570616
10.800000,1.049547,1.524685,1.950453,-1.524685,4.649327
10.900000,1.055683,1.537837,1.944317,-1.537837,4.729883
11.000000,1.061734,1.551179,1.938266,-1.551179,4.812310
11.100000,1.067701,1.564710,1.932299,-1.564710,4.896634
11.200000,1.073583,1.578430,1.926417,-1.578430,4.982883
11.300000,1.079382,1.592338,1.920618,-1.592338,5.071081
11.400000,1.085098,1.606433,1.914902,-1.606433,5.161256
11.500000,1.090732,1.620715,1.909268,-1.620715,5.253434
11.600000,1.096285,1.635182,1.903715,-1.635182,5.347641
11.700000,1.101758,1.649834,1.898242,-1.649834,5.443905
11.800000,1.107150,1.664670,1.892850,-1.664670,5.542250
11.900000,1.112464,1.679688,1.887536,-1.679688,5.642705
12.000000,1.117699,1.694889,1.882301,-1.694889,5.745296
12.100000,1.122857,1.710270,1.877143,-1.710270,5.850049
12.200000,1.127939,1.725832,1.872061,-1.725832,5.956990
12.300000,1.132945,1.741572,1.867055,-1.741572,6.066148
12.400000,1.137876,1.757491,1.862124,-1.757491,6.177548
12.500000,1.142733,1.773586,1.857267,-1.773586,6.291217
12.600000,1.147518,1.789858,1.852482,-1.789858,6.407181
12.700000,1.152230,1.806304,1.847770,-1.806304,6.525469
12.800000,1.156871,1.822924,1.843129,-1.822924,6.646105
12.900000,1.161441,1.839717,1.838559,-1.839717,6.769118
13.000000,1.165943,1.856682,1.834057,-1.856682,6.894533
13.100000,1.170375,1.873817,1.829625,-1.873817,7.022377
