# Two Dipoles. Viscous opposite moments. $\\Reyn=1$, $x(0)=3$
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 1
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
14.900000,0.718252,0.432480,2.281748,-0.432480,0.374078
15.000000,0.717078,0.427977,2.282922,-0.427977,0.366329
15.100000,0.715899,0.423549,2.284101,-0.423549,0.358787
15.200000,0.714715,0.419194,2.285285,-0.419194,0.351447
15.300000,0.713527,0.414911,2.286473,-0.414911,0.344302
15.400000,0.712335,0.410699,2.287665,-0.410699,0.337347
15.500000,0.711140,0.406557,2.288860,-0.406557,0.330577
15.600000,0.709942,0.402483,2.290058,-0.402483,0.323986
15.700000,0.708742,0.398477,2.291258,-0.398477,0.317568
15.800000,0.707540,0.394537,2.292460,-0.394537,0.311318
15.900000,0.706337,0.390661,2.293663,-0.390661,0.305232
16.000000,0.705133,0.386850,2.294867,-0.386850,0.299305
16.100000,0.703928,0.383100,2.296072,-0.383100,0.293532
16.200000,0.702723,0.379413,2.297277,-0.379413,0.287908
16.300000,0.701517,0.375785,2.298483,-0.375785,0.282429
16.400000,0.700312,0.372217,2.299688,-0.372217,0.277091
16.500000,0.699108,0.368707,2.300892,-0.368707,0.271890
16.600000,0.697905,0.365254,2.302095,-0.365254,0.266821
16.700000,0.696703,0.361856,2.303297,-0.361856,0.261880
16.800000,0.695502,0.358514,2.304498,-0.358514,0.257064
16.900000,0.694303,0.355225,2.305697,-0.355225,0.252370
17.000000,0.693106,0.351989,2.306894,-0.351989,0.247793
17.100000,0.691911,0.348805,2.308089,-0.348805,0.243330
17.200000,0.690719,0.345671,2.309281,-0.345671,0.238977
17.300000,0.689529,0.342588,2.310471,-0.342588,0.234733
17.400000,0.688342,0.339553,2.311658,-0.339553,0.230592
17.500000,0.687158,0.336566,2.312842,-0.336566,0.226553
17.600000,0.685976,0.333626,2.314024,-0.333626,0.222612
17.700000,0.684798,0.330731,2.315202,-0.330731,0.218767
17.800000,0.683624,0.327882,2.316376,-0.327882,0.215014
17.900000,0.682453,0.325078,2.317547,-0.325078,0.211351
18.000000,0.681286,0.322317,2.318714,-0.322317,0.207776
18.100000,0.680122,0.319598,2.319878,-0.319598,0.204286
18.200000,0.678963,0.316921,2.321037,-0.316921,0.200878
18.300000,0.677807,0.314285,2.322193,-0.314285,0.197550
18.400000,0.676656,0.311689,2.323344,-0.311689,0.194300
18.500000,0.675509,0.309132,2.324491,-0.309132,0.191126
18.600000,0.674366,0.306614,2.325634,-0.306614,0.188025
18.700000,0.673227,0.304134,2.326773,-0.304134,0.184995
18.800000,0.672093,0.301691,2.327907,-0.301691,0.182035
18.900000,0.670964,0.299285,2.329036,-0.299285,0.179142
19.000000,0.669839,0.296914,2.330161,-0.296914,0.176315
19.100000,0.668719,0.294578,2.331281,-0.294578,0.173552
19.200000,0.667604,0.292276,2.332396,-0.292276,0.170851
19.300000,0.666493,0.290008,2.333507,-0.290008,0.168210
19.400000,0.665388,0.287773,2.334612,-0.287773,0.165627
19.500000,0.664287,0.285571,2.335713,-0.285571,0.163101
19.600000,0.663191,0.283400,2.336809,-0.283400,0.160631
19.700000,0.662100,0.281261,2.337900,-0.281261,0.158215
19.800000,0.661014,0.279152,2.338986,-0.279152,0.155851
19.900000,0.659933,0.277073,2.340067,-0.277073,0.153539
20.000000,0.658857,0.275023,2.341143,-0.275023,0.151275
20.100000,0.657786,0.273003,2.342214,-0.273003,0.149061
20.200000,0.656721,0.271010,2.343279,-0.271010,0.146893
20.300000,0.655660,0.269046,2.344340,-0.269046,0.144771
20.400000,0.654605,0.267108,2.345395,-0.267108,0.142694
20.500000,0.653554,0.265198,2.346446,-0.265198,0.140660
20.600000,0.652509,0.263314,2.347491,-0.263314,0.138668
20.700000,0.651469,0.261455,2.348531,-0.261455,0.136718
20.800000,0.650435,0.259622,2.349565,-0.259622,0.134808
20.900000,0.649405,0.257814,2.350595,-0.257814,0.132936
21.000000,0.648381,0.256030,2.351619,-0.256030,0.131103
21.100000,0.647361,0.254270,2.352639,-0.254270,0.129307
21.200000,0.646347,0.252534,2.353653,-0.252534,0.127547
21.300000,0.645338,0.250821,2.354662,-0.250821,0.125822
21.400000,0.644335,0.249130,2.355665,-0.249130,0.124131
21.500000,0.643336,0.247461,2.356664,-0.247461,0.122474
21.600000,0.642343,0.245815,2.357657,-0.245815,0.120850
21.700000,0.641354,0.244190,2.358646,-0.244190,0.119257
21.800000,0.640371,0.242585,2.359629,-0.242585,0.117695
21.900000,0.639393,0.241002,2.360607,-0.241002,0.116164
22.000000,0.638420,0.239439,2.361580,-0.239439,0.114662
22.100000,0.637452,0.237896,2.362548,-0.237896,0.113189
22.200000,0.636490,0.236372,2.363510,-0.236372,0.111744
22.300000,0.635532,0.234868,2.364468,-0.234868,0.110326
22.399999,0.634579,0.233383,2.365421,-0.233383,0.108935
22.499999,0.633631,0.231916,2.366369,-0.231916,0.107570
22.599999,0.632689,0.230467,2.367311,-0.230467,0.106230
22.699999,0.631751,0.229037,2.368249,-0.229037,0.104916
22.799999,0.630818,0.227624,2.369182,-0.227624,0.103625
22.899999,0.629891,0.226228,2.370109,-0.226228,0.102358
22.999999,0.628968,0.224850,2.371032,-0.224850,0.101115
23.099999,0.628050,0.223488,2.371950,-0.223488,0.099894
23.199999,0.627137,0.222142,2.372863,-0.222142,0.098694
23.299999,0.626228,0.220813,2.373772,-0.220813,0.097517
23.399999,0.625325,0.219500,2.374675,-0.219500,0.096360
23.499999,0.624426,0.218202,2.375574,-0.218202,0.095224
23.599999,0.623532,0.216920,2.376468,-0.216920,0.094109
23.699999,0.622643,0.215653,2.377357,-0.215653,0.093012
23.799999,0.621759,0.214401,2.378241,-0.214401,0.091935
23.899999,0.620879,0.213163,2.379121,-0.213163,0.090877
23.999999,0.620004,0.211940,2.379996,-0.211940,0.089837
24.099999,0.619134,0.210730,2.380866,-0.210730,0.088815
24.199999,0.618268,0.209535,2.381732,-0.209535,0.087810
24.299999,0.617407,0.208354,2.382593,-0.208354,0.086822
24.399999,0.616550,0.207185,2.383450,-0.207185,0.085852
24.499999,0.615698,0.206031,2.384302,-0.206031,0.084897
